년도,학기,학과명,과목코드,과목명,분반,주야,이수구분명,교수성명,학점,수강정원,개설여부,강의실명,수강인원,W업시간,성적평가방식구분,영의강의여부,학년,코드쉐어링과목코드,코드쉐어링분반,코드쉐어링되어진과목,코드쉐어링수강여부,비고,개설세부,인정영역구분,인정영역구분명
2013,1,글로벌리더십학부,GEK30015,현대사회와선교,01,주간,교양선택,김기석외 6명,3,70,Y,OH 402,82,"W2,W3",일반과목,N,1,,,,N,,,W09,세계관2
2013,1,글로벌리더십학부,GEK30015,현대사회와선교,02,주간,교양선택,김기석외 6명,3,75,Y,OH 402,73,"Tu6,F6",일반과목,N,1,,,,N,,,W09,세계관2
2013,1,글로벌리더십학부,GEK30022,리더십의 이해,01,주간,교양선택,라원기,2,65,Y,OH 402,60,"Tu2,Tu3",일반과목,N,1,,,,N,,,W16,리더십
2013,1,글로벌리더십학부,GEK30022,리더십의 이해,02,주간,교양선택,김정원,2,15,Y,NTH 115,1,"Tu3,Tu4",일반과목,N,1,GEK10084,01,C,N,,01,W16,리더십
2013,1,글로벌리더십학부,GEK30030,현대과학과 기술의 철학,01,주간,교양필수,손화철,3,80,Y,OH 401,86,"Tu2,F2",일반과목,Y,1,,,,N,,,W10,인문
2013,1,글로벌리더십학부,GEK30045,현대사회와 여성,01,주간,교양필수,이향란,3,60,Y,NMH 404,63,"Tu3,F3",일반과목,N,1,,,,N,,,W12,사회
2013,1,글로벌리더십학부,GEK30046,English Pre-Course,01,주간,교양선택,김영칠,3,0,Y,GLC 204,4,"M3,Th3",일반과목,Y,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,GEK40001,채플(한국어) 7,01,주간,교양선택,김영섭외 4명,1,999,Y, ,112,"W5,W6",성적만P/F나감,N,4,GEK10001,01,C,N,,,W15,신앙3
2013,1,글로벌리더십학부,GEK40002,채플(한국어) 8,01,주간,교양선택,김영섭외 4명,1,999,Y, ,27,"W5,W6",성적만P/F나감,N,4,GEK10001,01,C,N,,,W15,신앙3
2013,1,글로벌리더십학부,GEK40094,교양특론1,01,주간,교양선택,한지훈,1,25,Y,SU 101,25,M4,일반과목,N,1,,,,N,주제: 교회실용반주(Guitar),,W16,리더십
2013,1,글로벌리더십학부,GEK40096,교양특론,01,주간,교양선택,김민지,3,60,Y,OH 403,26,"M4,Th4",일반과목,N,1,,,,N,주제 : 예술과시각문화,,W16,리더십
2013,1,글로벌리더십학부,GEK40096,교양특론,02,주간,교양선택,유영익,3,40,Y,NMH 402,4,"M4,M5",일반과목,N,1,,,,N,주제:한국근대사를 빛낸 인물,01,W16,리더십
2013,1,글로벌리더십학부,GEK40096,교양특론,03,주간,교양선택,한지은,3,40,Y,HCA 2층,42,"Tu5,F5",일반과목,N,1,,,,N,주제:교회음악과 합창,,W16,리더십
2013,1,글로벌리더십학부,GEK40096,교양특론,04,주간,교양선택,송인호외 10명,3,60,Y,OH 401,40,"W2,W3",일반과목,N,1,,,,N,주제: 민족화해와기독교,,W16,리더십
2013,1,글로벌리더십학부,GEK40096,교양특론,07,주간,교양선택,이한진,3,20,Y,HDH 303A,15,"W2,W3",일반과목,N,1,,,,N,주제:해석학개론,,W16,리더십
2013,1,글로벌리더십학부,ISL10011,초급프랑스어1,01,주간,교양선택,정덕재,3,30,Y,NMH 109,19,"Tu2,Th2",일반과목,N,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL10011,초급프랑스어1,02,주간,교양선택,정덕재,3,30,Y,NMH 109,18,"Tu3,Th3",일반과목,N,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL10071,초급일본어1,01,주간,교양선택,Harada Masao,3,30,Y,OH 420,23,"M2,Th2",일반과목,N,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL10071,초급일본어1,02,주간,교양선택,Harada Masao,3,30,Y,OH 420,26,"M5,Th5",일반과목,N,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL10071,초급일본어1,03,주간,교양선택,Harada Masao,3,30,Y,OH 420,14,"Tu3,F3",일반과목,N,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL10071,초급일본어1,04,주간,교양선택,조경숙,3,30,Y,HDH 303A,9,"Tu3,Tu4",일반과목,N,1,,,,N,,01,W19,외국어
2013,1,글로벌리더십학부,ISL10071,초급일본어1,05,주간,교양선택,Harada Masao,3,30,Y,OH 420,16,"Tu2,F2",일반과목,N,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL10073,초급스페인어1,01,주간,교양선택,박효영,3,30,Y,NTH 213,36,"Tu1,F1",일반과목,N,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL10073,초급스페인어1,02,주간,교양선택,박효영,3,30,Y,NTH 213,42,"Tu2,F2",일반과목,N,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL10074,초급일본어2,01,주간,교양선택,Harada Masao,3,30,Y,OH 420,22,"M3,Th3",일반과목,N,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL10075,초급중국어1,01,주간,교양선택,권용호,3,35,Y,NMH 104A,43,"Tu2,F2",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2013,1,글로벌리더십학부,ISL10075,초급중국어1,02,주간,교양선택,권용호,3,35,Y,NMH 104A,37,"M3,Th3",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2013,1,글로벌리더십학부,ISL10075,초급중국어1,03,주간,교양선택,고미숙,3,35,Y,HDH 303B,34,"Tu3,F3",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2013,1,글로벌리더십학부,ISL10075,초급중국어1,04,주간,교양선택,고미숙,3,35,Y,HDH 303B,38,"M4,Th4",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2013,1,글로벌리더십학부,ISL10075,초급중국어1,05,주간,교양선택,고미숙,3,35,Y,HDH 303B,38,"Tu5,F5",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2013,1,글로벌리더십학부,ISL10075,초급중국어1,06,주간,교양선택,김소희,3,35,Y,NMH 108,45,"M2,Th2",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2013,1,글로벌리더십학부,ISL10075,초급중국어1,07,주간,교양선택,김소희,3,35,Y,NMH 108,43,"M3,Th3",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2013,1,글로벌리더십학부,ISL10075,초급중국어1,08,주간,교양선택,김소희,3,35,Y,NMH 108,42,"M4,Th4",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2013,1,글로벌리더십학부,ISL10075,초급중국어1,09,주간,교양선택,김소희,3,35,Y,NMH 108,42,"M5,Th5",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2013,1,글로벌리더십학부,ISL10075,초급중국어1,10,주간,교양선택,화위,3,35,Y,NMH 108,36,"Tu6,F6",일반과목,N,1,,,,N,1학년 우선 수강,,W19,외국어
2013,1,글로벌리더십학부,ISL10075,초급중국어1,11,주간,교양선택,고미숙,3,35,Y,HDH 303B,33,"M3,Th3",일반과목,N,1,,,,,,,W19,외국어
2013,1,글로벌리더십학부,ISL10080,초급스페인어2,02,주간,교양선택,Jessica Matchett,3,25,Y,GLC 204,15,"Tu5,F5",일반과목,Y,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL10085,러시아어로 하는 러시아여행,01,주간,교양선택,이승억,3,30,Y,NMH 104A,27,"Tu6,F6",일반과목,N,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL10091,독일어1,01,주간,교양선택,남중섭,3,30,Y,NMH 109,30,"M5,Th5",일반과목,N,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL10091,독일어1,02,주간,교양선택,남중섭,3,30,Y,NMH 109,25,"M6,Th6",일반과목,N,1,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL20077,중급중국어1,01,주간,교양선택,권용호,3,25,Y,NMH 104A,30,"M2,Th2",일반과목,N,2,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL20077,중급중국어1,02,주간,교양선택,권용호,3,25,Y,NMH 104A,25,"Tu1,F1",일반과목,N,2,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL20077,중급중국어1,03,주간,교양선택,권용호,3,25,Y,NMH 104A,19,"Tu3,F3",일반과목,N,2,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,ISL20077,중급중국어1,04,주간,교양선택,고미숙,3,25,Y,HDH 303B,14,"Tu2,F2",일반과목,N,2,,,,N,고미숙 교수님,,W19,외국어
2013,1,글로벌리더십학부,ISL30036,중급영작문,01,주간,교양선택,Jessica Matchett,3,25,Y,NMH 104A,11,"M6,Th6",일반과목,Y,3,,,,N,,,W19,외국어
2013,1,글로벌리더십학부,PCO10012,English Foundation,01,주간,실무필수,John F. Bailey,3,22,Y,GLC 202,23,"M1,Th1",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,02,주간,실무필수,John F. Bailey,3,22,Y,GLC 202,22,"M2,Th2",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,03,주간,실무필수,John F. Bailey,3,22,Y,GLC 304,22,"M3,Th3",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,04,주간,실무필수,Mark H. Buzby,3,22,Y,GLC 202,24,"M3,Th3",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,05,주간,실무필수,Mark H. Buzby,3,22,Y,GLC 202,23,"M4,Th4",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,06,주간,실무필수,Mark H. Buzby,3,22,Y,GLC 202,23,"M6,Th6",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,07,주간,실무필수,Jessica Matchett,3,22,Y,GLC 304,21,"M2,Th2",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,08,주간,실무필수,Jessica Matchett,3,22,Y,GLC 304,22,"M4,Th4",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,09,주간,실무필수,Jessica Matchett,3,22,Y,GLC 304,24,"M5,Th5",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,10,주간,실무필수,Richard M. Hamm,3,22,Y,GLC 106,25,"Tu1,F1",일반과목,Y,1,,,,N,Richard Hamm 교수님 ,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,11,주간,실무필수,Richard M. Hamm,3,22,Y,GLC 106,23,"Tu3,F3",일반과목,Y,1,,,,N,Richard Hamm 교수님,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,12,주간,실무필수,Richard M. Hamm,3,22,Y,GLC 106,22,"Tu4,F4",일반과목,Y,1,,,,N,Richard Hamm 교수님,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,13,주간,실무필수,Jeanine K. Bendezu,3,22,Y,GLC 101,23,"Tu2,F2",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,14,주간,실무필수,Jeanine K. Bendezu,3,22,Y,GLC 301,23,"M5,Th5",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,15,주간,실무필수,Jeanine K. Bendezu,3,22,Y,GLC 101,22,"Tu5,F5",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,16,주간,실무필수,Amber Hope Montuori,3,22,Y,GLC 304,22,"Tu3,F3",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,17,주간,실무필수,Amber Hope Montuori,3,22,Y,GLC 304,22,"Tu5,F5",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,18,주간,실무필수,Amber Hope Montuori,3,22,Y,GLC 304,22,"Tu6,F6",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10012,English Foundation,20,주간,실무필수,Jessica Matchett,3,22,Y,GLC 304,13,"Tu4,F4",일반과목,Y,1,,,,,,01,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,01,주간,실무필수,Craig G. Smith,3,22,Y,GLC 302,20,"M2,Th2",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,02,주간,실무필수,Craig G. Smith,3,22,Y,GLC 302,20,"M3,Th3",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,03,주간,실무필수,Craig G. Smith,3,22,Y,GLC 302,22,"M4,Th4",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,04,주간,실무필수,Amber Hope Montuori,3,22,Y,GLC 303,23,"M3,Th3",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,05,주간,실무필수,Amber Hope Montuori,3,22,Y,GLC 302,21,"M5,Th5",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,06,주간,실무필수,Amber Hope Montuori,3,22,Y,GLC 302,22,"M6,Th6",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,07,주간,실무필수,Richard M. Hamm,3,22,Y,GLC 106,7,"M2,Th2",일반과목,Y,1,,,,N,Richard Hamm 교수님,01,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,09,주간,실무필수,Richard M. Hamm,3,22,Y,GLC 106,21,"M5,Th5",일반과목,Y,1,,,,N,Richard Hamm 교수님,,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,10,주간,실무필수,GeorgeVanBruggen외 1명,3,22,Y,GLC 202,20,"Tu1,F1",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,11,주간,실무필수,GeorgeVanBruggen외 1명,3,22,Y,GLC 202,21,"Tu3,F3",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,12,주간,실무필수,Alexander Banks외 1명,3,22,Y,GLC 202,21,"Tu5,F5",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,13,주간,실무필수,Alexander Banks,3,22,Y,GLC 101,22,"Tu1,F1",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,14,주간,실무필수,Alexander Banks,3,22,Y,GLC 101,21,"Tu3,F3",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10013,English Communication,15,주간,실무필수,Alexander Banks,3,22,Y,GLC 101,21,"Tu6,F6",일반과목,Y,1,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO10015,한국어1,01,주간,실무필수,조수빈,3,30,Y,HDH 303A,13,"M7,Th7",일반과목,N,1,,,,N,,,W53,실무한국어
2013,1,글로벌리더십학부,PCO10016,한국어2,01,주간,실무필수,김은지,3,30,Y,NMH 104A,22,"M4,Th4",일반과목,N,1,,,,N,,,W53,실무한국어
2013,1,글로벌리더십학부,PCO10024,한문,01,주간,실무필수,김윤규,3,60,Y,HDH 418B,58,"M2,Th2",일반과목,N,1,,,,N,,,W51,실무한문
2013,1,글로벌리더십학부,PCO10024,한문,02,주간,실무필수,김윤규,3,60,Y,HDH 418B,60,"M3,Th3",일반과목,N,1,,,,N,,,W51,실무한문
2013,1,글로벌리더십학부,PCO10024,한문,03,주간,실무필수,이지락,3,60,Y,HDH 303A,31,"Tu5,F5",일반과목,N,1,,,,N,이지락 교수님 ,,W51,실무한문
2013,1,글로벌리더십학부,PCO10024,한문,04,주간,실무필수,이지락,3,60,Y,HDH 303A,18,"Tu6,F6",일반과목,N,1,,,,N,이지락 교수님 ,,W51,실무한문
2013,1,글로벌리더십학부,PCO10052,C 프로그래밍,01,주간,실무선택,홍최영,3,40,Y,HDH 303A,44,"M5,Th5",일반과목,N,2,,,,N,,,W52,실무전산
2013,1,글로벌리더십학부,PCO10053,프로그래밍입문,01,주간,실무선택,곽태식,3,30,Y,OH 302,28,"Tu2,F2",일반과목,Y,1,,,,N,"재외, foreign students only(화요일은 강의실,금요일은 전산실 수업함)",,W52,실무전산
2013,1,글로벌리더십학부,PCO10057,정보처리개론,01,주간,실무필수,김경미,2,50,Y,HDH 418B,50,"W1,W2",일반과목,N,1,,,,N,9:40-11:20(100분수업),,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,01,주간,실무필수,김경미외 1명,2,45,Y,HDH 424,47,"Tu1,F1",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,02,주간,실무필수,김헌주,2,45,Y,HDH 424,48,"Tu2,F2",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,03,주간,실무필수,김헌주,2,45,Y,HDH 424,45,"Tu3,F3",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,04,주간,실무필수,곽태식,2,45,Y,OH 302,48,"M2,Th2",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,05,주간,실무필수,곽태식,2,45,Y,OH 302,45,"M3,Th3",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,06,주간,실무필수,곽태식,2,45,Y,HDH 424,47,"M5,Th5",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,07,주간,실무필수,곽태식,2,45,Y,OH 302,46,"Tu1,F1",일반과목,Y,1,,,,N,"재외, foreign students only",,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,08,주간,실무필수,홍최영,2,45,Y,HDH 402,48,"M2,Th2",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,09,주간,실무필수,홍최영,2,45,Y,HDH 402,45,"M3,Th3",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,10,주간,실무필수,홍최영,2,45,Y,HDH 424,45,"M6,Th6",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,11,주간,실무필수,홍최영,2,45,Y,HDH 403,48,"Tu1,F1",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,12,주간,실무필수,김경미,2,45,Y,HDH 403,47,"Tu2,F2",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,13,주간,실무필수,김경미,2,45,Y,HDH 403,47,"Tu3,F3",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,14,주간,실무필수,김준형,2,45,Y,HDH 402,48,"M6,Th6",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,15,주간,실무필수,김준형,2,45,Y,HDH 402,45,"M7,Th7",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,16,주간,실무필수,김준형,2,45,Y,HDH 402,42,"M8,Th8",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,17,주간,실무필수,김군오,2,45,Y,HDH 403,48,"M5,Th5",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,18,주간,실무필수,김군오,2,45,Y,HDH 403,47,"M6,Th6",일반과목,N,1,,,,N,1학년 우선 수강,,W52,실무전산
2013,1,글로벌리더십학부,PCO10058,정보처리실습,19,주간,실무필수,곽태식외 1명,2,45,Y,HDH 424,39,"W2,W3",일반과목,N,1,,,,,,,W52,실무전산
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,01,주간,실무필수,Kurt A. Davidek,3,22,Y,GLC 101,20,"M2,Th2",일반과목,Y,2,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,02,주간,실무필수,Kurt A. Davidek,3,22,Y,GLC 305,18,"M3,Th3",일반과목,Y,2,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,03,주간,실무필수,Kurt A. Davidek,3,22,Y,GLC 305,20,"M4,Th4",일반과목,Y,2,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,04,주간,실무필수,Alex D. Bishop,3,22,Y,GLC 301,20,"M1,Th1",일반과목,Y,2,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,05,주간,실무필수,Alex D. Bishop,3,22,Y,GLC 301,18,"M2,Th2",일반과목,Y,2,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,06,주간,실무필수,Jeremy D. Knapp,3,22,Y,GLC 301,22,"M3,Th3",일반과목,Y,2,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,07,주간,실무필수,JudithVanBruggen,3,22,Y,GLC 305,21,"M5,Th5",일반과목,Y,2,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,08,주간,실무필수,JudithVanBruggen,3,22,Y,GLC 305,20,"M6,Th6",일반과목,Y,2,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,09,주간,실무필수,JudithVanBruggen,3,22,Y,GLC 305,20,"M8,Th8",일반과목,Y,2,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,10,주간,실무필수,John F. Bailey,3,22,Y,GLC 305,21,"Tu1,F1",일반과목,Y,2,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,11,주간,실무필수,John F. Bailey,3,22,Y,GLC 305,21,"Tu2,F2",일반과목,Y,2,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,13,주간,실무필수,Jeremy D. Knapp,3,22,Y,GLC 301,11,"Tu3,F3",일반과목,Y,2,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,14,주간,실무필수,Jeremy D. Knapp,3,22,Y,GLC 305,14,"Tu4,F4",일반과목,Y,2,,,,N,,,W50,실무영어
2013,1,글로벌리더십학부,PCO20004,English Reading&Discussion,15,주간,실무필수,Mark H. Buzby,3,22,Y,GLC 305,22,"Tu3,F3",일반과목,Y,2,,,,N,,,W50,실무영어
